station_id,name,capacity,lat,lon,no_classic_count,no_docks_count,problem_count,total_count,pct_no_classic,pct_no_docks,pct_problem,bin_no_classic,bin_no_docks,bin_problem
a3a840a6-a135-11e9-9cda-0a87ae2ba916,Sheridan Rd & Montrose Ave,23,41.96167,-87.65464,0,2,2,10,0.0,20.0,20.0,0% to 9%,10% to 24%,10% to 24%
a3a845b0-a135-11e9-9cda-0a87ae2ba916,Pine Grove Ave & Waveland Ave,23,41.94947274088333,-87.64645278453827,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a84ab4-a135-11e9-9cda-0a87ae2ba916,Sangamon St & Washington Blvd,15,41.883165,-87.6511,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a84fb8-a135-11e9-9cda-0a87ae2ba916,Clark St & Montrose Ave,19,41.961588,-87.666036,0,4,4,10,0.0,40.0,40.0,0% to 9%,25% to 74%,25% to 74%
a3a854bf-a135-11e9-9cda-0a87ae2ba916,Sedgwick St & Schiller St,15,41.907626,-87.638566,0,9,9,10,0.0,90.0,90.0,0% to 9%,90% to 100%,90% to 100%
a3a859c4-a135-11e9-9cda-0a87ae2ba916,MLK Jr Dr & 29th St,19,41.842052,-87.617,0,5,5,10,0.0,50.0,50.0,0% to 9%,25% to 74%,25% to 74%
a3a85eda-a135-11e9-9cda-0a87ae2ba916,Wolcott (Ravenswood) Ave & Montrose Ave,15,41.961406,-87.676169,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a866a5-a135-11e9-9cda-0a87ae2ba916,Western Ave & Leland Ave,19,41.966399801840986,-87.68870428204536,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a86c05-a135-11e9-9cda-0a87ae2ba916,Sheridan Rd & Irving Park Rd,27,41.954245,-87.654406,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a8711c-a135-11e9-9cda-0a87ae2ba916,Morgan St & Polk St,19,41.871737,-87.65103,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a87631-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Leland Ave,15,41.967094,-87.679028,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a87b3f-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Sunnyside Ave,15,41.963004,-87.684781,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a8804b-a135-11e9-9cda-0a87ae2ba916,Ravenswood Ave & Irving Park Rd,19,41.95469,-87.67393,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a8855c-a135-11e9-9cda-0a87ae2ba916,Clarendon Ave & Junior Ter,23,41.961004,-87.649603,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a88a6d-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Belle Plaine Ave,11,41.956057,-87.668835,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a88f84-a135-11e9-9cda-0a87ae2ba916,Shore Dr & 55th St,19,41.795212,-87.580715,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a89488-a135-11e9-9cda-0a87ae2ba916,Woodlawn Ave & 55th St,19,41.795264,-87.596471,1,0,1,10,10.0,0.0,10.0,10% to 24%,0% to 9%,10% to 24%
a3a8999a-a135-11e9-9cda-0a87ae2ba916,Montrose Harbor,31,41.963982,-87.638181,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a89ea8-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Wellington Ave,19,41.936083,-87.669807,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a9309d-a135-11e9-9cda-0a87ae2ba916,Clarendon Ave & Leland Ave,15,41.967968,-87.650001,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a93622-a135-11e9-9cda-0a87ae2ba916,Greenwood Ave & 47th St,15,41.809835,-87.599383,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a93b6d-a135-11e9-9cda-0a87ae2ba916,Winthrop Ave & Lawrence Ave,15,41.968812,-87.657659,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a940a2-a135-11e9-9cda-0a87ae2ba916,Pine Grove Ave & Irving Park Rd,15,41.954383,-87.648043,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a945c0-a135-11e9-9cda-0a87ae2ba916,Indiana Ave & Roosevelt Rd,39,41.867888,-87.623041,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a94bc8-a135-11e9-9cda-0a87ae2ba916,Broadway & Sheridan Rd,15,41.952833,-87.649993,0,7,7,10,0.0,70.0,70.0,0% to 9%,25% to 74%,25% to 74%
a3a95142-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Waveland Ave,15,41.948797,-87.675278,0,4,4,10,0.0,40.0,40.0,0% to 9%,25% to 74%,25% to 74%
a3a95669-a135-11e9-9cda-0a87ae2ba916,Logan Blvd & Elston Ave,27,41.929465,-87.684158,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a95b7a-a135-11e9-9cda-0a87ae2ba916,California Ave & Francis Pl,15,41.91849115368695,-87.69742280244827,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a9607f-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & Milwaukee Ave,35,41.929567,-87.707857,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a965b2-a135-11e9-9cda-0a87ae2ba916,Hermitage Ave & Polk St,15,41.871514,-87.669886,8,0,8,10,80.0,0.0,80.0,75% to 89%,0% to 9%,75% to 89%
a3a96aca-a135-11e9-9cda-0a87ae2ba916,Halsted St & 37th St,11,41.827059,-87.64572,0,8,8,10,0.0,80.0,80.0,0% to 9%,75% to 89%,75% to 89%
a3a96fd5-a135-11e9-9cda-0a87ae2ba916,Rhodes Ave & 32nd St,11,41.836208,-87.613533,1,0,1,10,10.0,0.0,10.0,10% to 24%,0% to 9%,10% to 24%
a3a974e1-a135-11e9-9cda-0a87ae2ba916,Stetson Ave & South Water St,19,41.886835,-87.62232,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
a3a97a01-a135-11e9-9cda-0a87ae2ba916,Cottage Grove Ave & Oakwood Blvd,15,41.822985,-87.6071,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a98429-a135-11e9-9cda-0a87ae2ba916,Lake Park Ave & 47th St,15,41.809443,-87.591875,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a9892f-a135-11e9-9cda-0a87ae2ba916,DuSable Lake Shore Dr & North Blvd,38,41.911722,-87.626804,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a98e37-a135-11e9-9cda-0a87ae2ba916,Stony Island Ave & 75th St,11,41.7586696704,-87.586882871,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a99346-a135-11e9-9cda-0a87ae2ba916,Cottage Grove Ave & 43rd St,11,41.816499,-87.606582,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a9984a-a135-11e9-9cda-0a87ae2ba916,Indiana Ave & 31st St,11,41.838842,-87.621857,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a99d47-a135-11e9-9cda-0a87ae2ba916,Michigan Ave & 18th St,23,41.857813,-87.62455,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a9a24f-a135-11e9-9cda-0a87ae2ba916,Racine Ave & 15th St,15,41.861267,-87.656625,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a9a778-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & 13th St,15,41.865234,-87.666507,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a9acc5-a135-11e9-9cda-0a87ae2ba916,California Ave & North Ave,11,41.910459,-87.698045,0,9,9,10,0.0,90.0,90.0,0% to 9%,90% to 100%,90% to 100%
a3a9b1d7-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Grand Ave,15,41.891072,-87.666611,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a9b6e9-a135-11e9-9cda-0a87ae2ba916,Wallace St & 35th St,15,41.83070705144085,-87.64125533401966,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a9bbf0-a135-11e9-9cda-0a87ae2ba916,Halsted St & 35th St,15,41.830661,-87.647172,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a9c0f6-a135-11e9-9cda-0a87ae2ba916,Morgan St & 31st St,11,41.8378,-87.65114,1,7,8,10,10.0,70.0,80.0,10% to 24%,25% to 74%,75% to 89%
a3a9c5f7-a135-11e9-9cda-0a87ae2ba916,Western Ave & 24th St,7,41.84847,-87.685109,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a9cafa-a135-11e9-9cda-0a87ae2ba916,Halsted St & Maxwell St,15,41.864883,-87.647071,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a9d00a-a135-11e9-9cda-0a87ae2ba916,LaSalle St & Jackson Blvd,35,41.878166,-87.631929,6,0,6,10,60.0,0.0,60.0,25% to 74%,0% to 9%,25% to 74%
a3a9d529-a135-11e9-9cda-0a87ae2ba916,Michigan Ave & Jackson Blvd,23,41.878005,-87.624144,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a9da3b-a135-11e9-9cda-0a87ae2ba916,Wood St & Hubbard St,19,41.889899,-87.671473,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a9df3a-a135-11e9-9cda-0a87ae2ba916,Franklin St & Adams St (Temp),15,41.87943409140013,-87.63550400733948,7,1,8,10,70.0,10.0,80.0,25% to 74%,10% to 24%,75% to 89%
a3a9e44a-a135-11e9-9cda-0a87ae2ba916,Franklin St & Monroe St,31,41.880317,-87.635185,5,0,5,10,50.0,0.0,50.0,25% to 74%,0% to 9%,25% to 74%
a3a9ecff-a135-11e9-9cda-0a87ae2ba916,Larrabee St & Armitage Ave,15,41.918084,-87.643749,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a9f256-a135-11e9-9cda-0a87ae2ba916,Wells St & Concord Ln,19,41.912133,-87.634656,0,1,1,10,0.0,10.0,10.0,0% to 9%,10% to 24%,10% to 24%
a3a9f76a-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & Palmer Ct,15,41.921525,-87.707322,0,3,3,10,0.0,30.0,30.0,0% to 9%,25% to 74%,25% to 74%
a3a9fc75-a135-11e9-9cda-0a87ae2ba916,Wells St & Evergreen Ave,19,41.906724,-87.63483,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aa017e-a135-11e9-9cda-0a87ae2ba916,Southport Ave & Clark St,11,41.957081,-87.664199,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aa0699-a135-11e9-9cda-0a87ae2ba916,Broadway & Wilson Ave,23,41.965221,-87.658139,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aa0bb7-a135-11e9-9cda-0a87ae2ba916,Broadway & Berwyn Ave,15,41.978116,-87.660134,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aa10ca-a135-11e9-9cda-0a87ae2ba916,Broadway & Argyle St,19,41.973815,-87.65966,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aa1623-a135-11e9-9cda-0a87ae2ba916,Broadway & Belmont Ave,19,41.940106,-87.645451,0,5,5,10,0.0,50.0,50.0,0% to 9%,25% to 74%,25% to 74%
a3aa1b5b-a135-11e9-9cda-0a87ae2ba916,Paulina St & Montrose Ave,15,41.961507,-87.671387,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aa2078-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Belle Plaine Ave,15,41.95600355078549,-87.68016144633293,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aa259c-a135-11e9-9cda-0a87ae2ba916,Halsted St & Roscoe St,15,41.94367,-87.64895,0,6,6,10,0.0,60.0,60.0,0% to 9%,25% to 74%,25% to 74%
a3aa2abb-a135-11e9-9cda-0a87ae2ba916,Broadway & Barry Ave,19,41.93758231600629,-87.6440978050232,0,2,2,10,0.0,20.0,20.0,0% to 9%,10% to 24%,10% to 24%
a3aa2ff4-a135-11e9-9cda-0a87ae2ba916,Clark St & Schiller St,19,41.907993,-87.631501,2,0,2,10,20.0,0.0,20.0,10% to 24%,0% to 9%,10% to 24%
a3aa35a4-a135-11e9-9cda-0a87ae2ba916,Sheffield Ave & Wrightwood Ave,31,41.928712,-87.653833,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aa3adf-a135-11e9-9cda-0a87ae2ba916,Broadway & Cornelia Ave,23,41.945529,-87.646439,0,4,4,10,0.0,40.0,40.0,0% to 9%,25% to 74%,25% to 74%
a3aa4017-a135-11e9-9cda-0a87ae2ba916,Broadway & Waveland Ave,15,41.949074,-87.648636,7,0,7,10,70.0,0.0,70.0,25% to 74%,0% to 9%,25% to 74%
a3aa453c-a135-11e9-9cda-0a87ae2ba916,Western Ave & Division St,23,41.902893,-87.687275,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aa4a58-a135-11e9-9cda-0a87ae2ba916,Sheridan Rd & Buena Ave,19,41.958494,-87.654966,0,5,5,10,0.0,50.0,50.0,0% to 9%,25% to 74%,25% to 74%
a3aa4f80-a135-11e9-9cda-0a87ae2ba916,Southport Ave & Clybourn Ave,15,41.920771,-87.663712,1,0,1,10,10.0,0.0,10.0,10% to 24%,0% to 9%,10% to 24%
a3aa54a0-a135-11e9-9cda-0a87ae2ba916,Seeley Ave & Roscoe St,11,41.943403,-87.679618,0,9,9,10,0.0,90.0,90.0,0% to 9%,90% to 100%,90% to 100%
a3aa59bb-a135-11e9-9cda-0a87ae2ba916,Leavitt St & Armitage Ave,11,41.917805,-87.682437,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aa5ed1-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Charleston St,11,41.920082,-87.677855,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aa640c-a135-11e9-9cda-0a87ae2ba916,Leavitt St & Lawrence Ave,19,41.968885,-87.684001,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aa692e-a135-11e9-9cda-0a87ae2ba916,Clarendon Ave & Gordon Ter,15,41.95786652415174,-87.64950513839722,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aa6e51-a135-11e9-9cda-0a87ae2ba916,Lakeview Ave & Fullerton Pkwy,19,41.925858,-87.638973,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aa7373-a135-11e9-9cda-0a87ae2ba916,Ravenswood Ave & Berteau Ave,15,41.957921,-87.673567,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aa7897-a135-11e9-9cda-0a87ae2ba916,Elston Ave & Wabansia Ave,23,41.912919,-87.664169,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aa7db3-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Sunnyside Ave,19,41.96325,-87.679258,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aa82d0-a135-11e9-9cda-0a87ae2ba916,Wood St & Taylor St (Temp),23,41.869265218438194,-87.67373085021973,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aa8ca0-a135-11e9-9cda-0a87ae2ba916,Southport Ave & Irving Park Rd,15,41.954177,-87.664358,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aa91f4-a135-11e9-9cda-0a87ae2ba916,Greenview Ave & Diversey Pkwy,15,41.93258963429789,-87.66593635082245,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aa9732-a135-11e9-9cda-0a87ae2ba916,Loomis St & Lexington St,19,41.87222873224032,-87.66136385500431,1,0,1,10,10.0,0.0,10.0,10% to 24%,0% to 9%,10% to 24%
a3aa9c65-a135-11e9-9cda-0a87ae2ba916,Wabash Ave & 9th St,19,41.870769,-87.625734,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aaa17b-a135-11e9-9cda-0a87ae2ba916,Kimbark Ave & 53rd St,19,41.799568,-87.594747,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aaa68b-a135-11e9-9cda-0a87ae2ba916,Sheridan Rd & Lawrence Ave,19,41.969517,-87.654691,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aaaba2-a135-11e9-9cda-0a87ae2ba916,Stockton Dr & Wrightwood Ave,15,41.93132,-87.638742,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aab0b6-a135-11e9-9cda-0a87ae2ba916,Clark St & Winnemac Ave,19,41.97334764047304,-87.6678554713726,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aab5c1-a135-11e9-9cda-0a87ae2ba916,Clark St & Leland Ave,19,41.96708783918421,-87.66729086637497,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aabad8-a135-11e9-9cda-0a87ae2ba916,Sheffield Ave & Webster Ave,19,41.92154,-87.653818,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aabfe3-a135-11e9-9cda-0a87ae2ba916,Ellis Ave & 58th St,19,41.788746,-87.601334,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aac4f9-a135-11e9-9cda-0a87ae2ba916,DuSable Lake Shore Dr & Diversey Pkwy,23,41.932588,-87.636427,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aaca0e-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Addison St,19,41.946176,-87.673308,0,6,6,10,0.0,60.0,60.0,0% to 9%,25% to 74%,25% to 74%
a3aacf29-a135-11e9-9cda-0a87ae2ba916,Halsted St & Clybourn Ave,27,41.909668,-87.648128,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aad436-a135-11e9-9cda-0a87ae2ba916,Burling St & Diversey Pkwy,19,41.93314,-87.64776,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aad940-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Blackhawk St,15,41.907066,-87.667252,0,8,8,10,0.0,80.0,80.0,0% to 9%,75% to 89%,75% to 89%
a3aade4c-a135-11e9-9cda-0a87ae2ba916,DuSable Lake Shore Dr & Belmont Ave,19,41.940775,-87.639192,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aae35a-a135-11e9-9cda-0a87ae2ba916,Calumet Ave & 35th St,15,41.831379,-87.618034,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aae870-a135-11e9-9cda-0a87ae2ba916,Cottage Grove Ave & 47th St,15,41.809855,-87.606755,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aaed81-a135-11e9-9cda-0a87ae2ba916,Clark St & Chicago Ave,19,41.89675,-87.63089,3,0,3,10,30.0,0.0,30.0,25% to 74%,0% to 9%,25% to 74%
a3aaf2ac-a135-11e9-9cda-0a87ae2ba916,Calumet Ave & 18th St,15,41.85761755293753,-87.61941075325012,0,8,8,10,0.0,80.0,80.0,0% to 9%,75% to 89%,75% to 89%
a3aaf7bc-a135-11e9-9cda-0a87ae2ba916,Emerald Ave & 31st St,11,41.838198,-87.645143,0,8,8,10,0.0,80.0,80.0,0% to 9%,75% to 89%,75% to 89%
a3aafccb-a135-11e9-9cda-0a87ae2ba916,Clark St & Wrightwood Ave,15,41.929546,-87.643118,1,0,1,10,10.0,0.0,10.0,10% to 24%,0% to 9%,10% to 24%
a3ab812d-a135-11e9-9cda-0a87ae2ba916,Adler Planetarium,39,41.866095,-87.607267,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3ab86b6-a135-11e9-9cda-0a87ae2ba916,Wolcott Ave & Polk St,23,41.871262,-87.673688,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3ab8bee-a135-11e9-9cda-0a87ae2ba916,Racine Ave & Wrightwood Ave,15,41.928887,-87.658971,0,4,4,10,0.0,40.0,40.0,0% to 9%,25% to 74%,25% to 74%
a3ab9119-a135-11e9-9cda-0a87ae2ba916,Ravenswood Ave & Lawrence Ave,47,41.968445,-87.674226,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3ac0fff-a135-11e9-9cda-0a87ae2ba916,Lake Park Ave & 56th St,19,41.793242,-87.587782,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3ac1607-a135-11e9-9cda-0a87ae2ba916,Ada St & Washington Blvd,15,41.88283,-87.661206,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3ac1bc9-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Grace St,15,41.950687,-87.6687,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3ac213b-a135-11e9-9cda-0a87ae2ba916,California Ave & 21st St,15,41.8537957934734,-87.69582286477088,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3ac2671-a135-11e9-9cda-0a87ae2ba916,Halsted St & Wrightwood Ave,15,41.929143,-87.649077,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3ac2b9c-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Chicago Ave,15,41.89595435734305,-87.6677280664444,0,8,8,10,0.0,80.0,80.0,0% to 9%,75% to 89%,75% to 89%
a3ac30c5-a135-11e9-9cda-0a87ae2ba916,Cottage Grove Ave & 51st St,15,41.803038,-87.606615,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3ac35ed-a135-11e9-9cda-0a87ae2ba916,Jeffery Blvd & 67th St,11,41.77351755125,-87.5771428255,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3ac3b03-a135-11e9-9cda-0a87ae2ba916,Clark St & Touhy Ave,15,42.01256011541,-87.6743671152,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3ac4024-a135-11e9-9cda-0a87ae2ba916,Sheridan Rd & Greenleaf Ave,15,42.01058656284,-87.6624120948,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3ac4548-a135-11e9-9cda-0a87ae2ba916,South Shore Dr & 67th St,15,41.773643,-87.567514,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3ac4a7c-a135-11e9-9cda-0a87ae2ba916,Stony Island Ave & 71st St,11,41.7664929373,-87.5864608775,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3ac54af-a135-11e9-9cda-0a87ae2ba916,Larrabee St & Division St,23,41.90348607004,-87.6433534936,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3ac6f28-a135-11e9-9cda-0a87ae2ba916,Larrabee St & Oak St,19,41.90021949323,-87.6429854676,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3ac7444-a135-11e9-9cda-0a87ae2ba916,Halsted St & North Branch St,15,41.89939028549696,-87.64854490756989,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3ac7978-a135-11e9-9cda-0a87ae2ba916,Loomis St & Archer Ave,11,41.84163253965,-87.6574349533,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3ac7e9a-a135-11e9-9cda-0a87ae2ba916,Racine Ave & 35th St,15,41.83068856472101,-87.65621066093445,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3ac83bc-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Archer Ave,15,41.83920868403,-87.6656098589,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3ac88db-a135-11e9-9cda-0a87ae2ba916,Wood St & 35th St,11,41.83010465416,-87.6702983089,1,0,1,10,10.0,0.0,10.0,10% to 24%,0% to 9%,10% to 24%
a3ac8dfb-a135-11e9-9cda-0a87ae2ba916,Calumet Ave & 21st St,15,41.85418424947,-87.6191537415,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3ac9834-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & Chicago Ave,11,41.89546530305,-87.7061278837,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3ac9d43-a135-11e9-9cda-0a87ae2ba916,Western Ave & Walton St,23,41.89841768945,-87.6865960164,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aca268-a135-11e9-9cda-0a87ae2ba916,Sacramento Blvd & Franklin Blvd,11,41.89046879243862,-87.70260751247406,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3aca790-a135-11e9-9cda-0a87ae2ba916,Artesian Ave & Hubbard St,27,41.8895,-87.688257,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3acacbc-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & Lake St,15,41.88460328501,-87.7063037436,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3acb1de-a135-11e9-9cda-0a87ae2ba916,California Ave & Lake St,11,41.88445395657,-87.6962981368,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3acb6f3-a135-11e9-9cda-0a87ae2ba916,Western Ave & Monroe St,15,41.8797877089,-87.686112808,0,7,7,10,0.0,70.0,70.0,0% to 9%,25% to 74%,25% to 74%
a3acbc0b-a135-11e9-9cda-0a87ae2ba916,Western Ave & Congress Pkwy,19,41.87474885079,-87.6864452757,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3acc133-a135-11e9-9cda-0a87ae2ba916,Paulina St & Flournoy St,31,41.87306108789792,-87.66913488507271,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3acc649-a135-11e9-9cda-0a87ae2ba916,Halsted St & 51st St,11,41.80183164049,-87.645213904,0,10,10,10,0.0,100.0,100.0,0% to 9%,90% to 100%,90% to 100%
