num_bikes_disabled,is_installed,num_bikes_available,num_ebikes_available,num_docks_disabled,num_docks_available,is_returning,is_renting,station_id,num_scooters_unavailable,num_scooters_available,timestamp,n_classic,n_electric,n_scooters
1,1,9,7,0,1,1,1,a3b0fff9-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,2,7,0
3,1,4,0,0,8,1,1,cec28069-2a36-48e1-bcec-2364b44834c4,0.0,0.0,06/30/2024 06:09 PM,4,0,0
0,1,11,8,0,4,1,1,a3a87b3f-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,3,8,0
1,1,14,1,0,0,1,1,a3a634dd-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,13,1,0
3,1,2,0,0,10,1,1,a2aa2a53-3439-459b-9345-c21435e99a72,0.0,0.0,06/30/2024 06:09 PM,2,0,0
0,1,6,3,0,5,1,1,1887668523852444498,0.0,0.0,06/30/2024 06:09 PM,3,3,0
0,1,9,0,0,2,1,1,1859027847673133268,0.0,0.0,06/30/2024 06:09 PM,9,0,0
0,1,13,6,0,2,1,1,a3a6ed98-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,7,6,0
1,1,10,1,0,0,1,1,a3a9984a-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,9,1,0
13,1,0,0,1,0,1,1,a3a940a2-a135-11e9-9cda-0a87ae2ba916,1.0,0.0,06/30/2024 06:09 PM,0,0,0
4,1,9,1,0,1,1,1,a3a7f5ea-a135-11e9-9cda-0a87ae2ba916,0.0,5.0,06/30/2024 06:09 PM,8,1,0
2,1,9,1,0,6,1,1,a3ac0fff-a135-11e9-9cda-0a87ae2ba916,0.0,2.0,06/30/2024 06:09 PM,8,1,0
0,1,7,0,0,4,1,1,a3b4590f-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,7,0,0
0,1,14,5,0,4,1,1,a3b01578-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,9,5,0
1,1,14,0,0,7,1,1,a3a5bf01-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,14,0,1
1,1,9,1,0,3,1,1,a3aae870-a135-11e9-9cda-0a87ae2ba916,0.0,2.0,06/30/2024 06:09 PM,8,1,0
2,1,2,0,0,7,1,1,a3b26fee-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,2,0,0
5,1,3,0,0,7,1,1,1879439877447006990,0.0,0.0,06/30/2024 06:09 PM,3,0,0
0,1,1,0,0,10,1,1,ee925757-31ce-41ad-9bb7-73b1bb363616,0.0,0.0,06/30/2024 06:09 PM,1,0,0
1,1,8,0,0,5,1,1,1927730149429352986,0.0,1.0,06/30/2024 06:09 PM,8,0,0
0,1,12,4,0,3,1,1,a3a51e6e-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,8,4,0
2,1,8,2,0,12,1,1,a3a840a6-a135-11e9-9cda-0a87ae2ba916,0.0,2.0,06/30/2024 06:10 PM,6,2,0
0,1,8,0,0,10,1,1,a3aaed81-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:10 PM,8,0,1
2,1,0,0,0,8,1,1,a3b39bb0-a135-11e9-9cda-0a87ae2ba916,1.0,0.0,06/30/2024 06:10 PM,0,0,0
3,1,5,0,0,3,1,1,a3ad09b2-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,5,0,0
3,1,5,0,0,3,1,1,a3b11ea4-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,5,0,0
3,1,7,1,0,5,1,1,1934289745311123692,0.0,0.0,06/30/2024 06:10 PM,6,1,0
1,1,24,1,0,5,1,1,a3a79fdc-a135-11e9-9cda-0a87ae2ba916,1.0,0.0,06/30/2024 06:09 PM,23,1,0
0,1,4,0,0,7,1,1,a3ae687f-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,4,0,0
0,1,11,1,0,4,1,1,a3a710c5-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,10,1,0
4,1,1,1,0,17,1,1,a3a60f7e-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,0,1,0
1,1,11,0,0,5,1,1,a3a56ae5-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:10 PM,11,0,1
1,1,11,0,0,3,1,1,a3b2f15e-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,11,0,0
3,1,4,0,0,10,1,1,a3a9fc75-a135-11e9-9cda-0a87ae2ba916,0.0,2.0,06/30/2024 06:10 PM,4,0,2
0,1,2,0,0,13,1,1,1963305045676278322,0.0,0.0,06/30/2024 06:10 PM,2,0,0
0,1,2,2,0,4,1,1,a3b0b801-a135-11e9-9cda-0a87ae2ba916,1.0,4.0,06/30/2024 06:10 PM,0,2,0
3,1,0,0,0,20,1,1,a3a4a71e-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,0,0,0
1,1,4,0,0,6,1,1,a3b23263-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,4,0,0
2,1,10,1,0,1,1,1,a3afa9dc-a135-11e9-9cda-0a87ae2ba916,0.0,2.0,06/30/2024 06:10 PM,9,1,0
2,1,7,1,0,33,1,1,a3b36d8a-a135-11e9-9cda-0a87ae2ba916,0.0,2.0,06/30/2024 06:10 PM,6,1,1
2,1,6,4,0,6,1,1,a3aa2078-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:10 PM,2,4,0
1,1,3,0,0,9,1,1,a3a5fb0d-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:10 PM,3,0,1
3,1,5,2,0,8,1,1,a3afdcbf-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,3,2,0
2,1,5,4,0,8,1,1,1945194573870506886,0.0,0.0,06/30/2024 06:10 PM,1,4,0
1,1,12,5,0,2,1,1,b09832de-1c8e-4b92-bd72-bd98dc80b92c,0.0,0.0,06/30/2024 06:10 PM,7,5,0
9,1,6,1,0,0,1,1,a3b2fbb6-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,5,1,0
0,1,3,3,0,20,1,1,a3a845b0-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,0,3,0
4,1,0,0,0,11,1,1,a3ac1bc9-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,0,0,0
0,1,9,0,0,2,1,1,a3b2af02-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,9,0,0
6,1,24,4,0,0,1,1,a3a9607f-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,20,4,0
0,1,1,1,0,14,1,1,1954768541828039308,0.0,0.0,06/30/2024 06:10 PM,0,1,0
0,1,3,3,0,5,1,1,1594046456822715150,0.0,0.0,01/22/2023 09:46 PM,0,3,0
0,1,1,1,0,1,1,1,1715846718385914740,0.0,0.0,01/22/2023 09:46 PM,0,1,0
1,1,0,0,0,1,1,1,1806753657092916058,0.0,0.0,05/01/2023 03:06 PM,0,0,0
0,1,0,0,0,2,1,1,1674190621799099446,,0.0,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,2,1,1,1674190591734328324,,,01/22/2023 09:46 PM,0,0,0
0,1,0,0,0,1,1,1,1715823783999366064,,,01/22/2023 09:44 PM,0,0,0
0,1,3,3,0,0,1,1,1594046426757944042,0.0,0.0,01/22/2023 09:45 PM,0,3,0
0,1,0,0,0,2,1,1,1674190209482238320,,0.0,01/22/2023 09:44 PM,0,0,0
1,1,10,10,0,0,1,1,1521679584953491780,0.0,0.0,01/22/2023 09:44 PM,0,10,0
0,1,0,0,0,1,1,1,1674190316856420916,,0.0,01/22/2023 09:44 PM,0,0,0
0,1,1,1,0,0,1,1,1674190398460799668,0.0,0.0,01/22/2023 09:45 PM,0,1,0
0,1,2,2,0,0,1,1,1674190492950080348,0.0,0.0,01/22/2023 09:46 PM,0,2,0
0,1,2,2,0,3,1,1,1448642188027369086,0.0,0.0,01/22/2023 09:45 PM,0,2,0
0,1,0,0,0,4,1,1,1806749757262611028,,,05/01/2023 02:51 PM,0,0,0
2,1,0,0,0,0,1,1,1695776948350710230,,0.0,01/22/2023 09:44 PM,0,0,0
0,1,0,0,0,2,1,1,1674190626094066746,,0.0,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,2,1,1,1806753648502981412,,,05/01/2023 03:06 PM,0,0,0
0,1,1,1,0,5,1,1,1674190346921192050,0.0,0.0,01/22/2023 09:46 PM,0,1,0
1,1,3,3,0,5,1,1,1594046435347878644,0.0,0.0,05/22/2024 03:33 PM,0,3,0
0,1,0,0,0,1,1,1,1674190226662107534,,0.0,01/22/2023 09:44 PM,0,0,0
0,1,0,0,0,2,1,1,1674190608914197532,,0.0,01/22/2023 09:46 PM,0,0,0
0,1,0,0,0,6,1,1,1674190604619230232,,0.0,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,1,1,1,1715823805474202570,,,01/22/2023 09:44 PM,0,0,0
0,1,0,0,0,1,1,1,1677249866778810502,,0.0,01/22/2023 09:44 PM,0,0,0
0,1,1,1,0,1,1,1,1715846717333651852,0.0,0.0,01/22/2023 09:47 PM,0,1,0
0,1,0,0,0,0,0,0,1436495100903691938,,0.0,06/29/2024 10:47 PM,0,0,0
0,1,0,0,0,1,1,1,1677249802354300976,,,01/22/2023 09:47 PM,0,0,0
0,1,2,2,0,0,1,1,1674190170827532590,0.0,1.0,01/22/2023 09:44 PM,0,2,0
0,1,0,0,0,1,1,1,1674190458590341928,,0.0,01/22/2023 09:44 PM,0,0,0
0,1,3,3,0,0,1,1,1674190321151388220,0.0,0.0,01/22/2023 09:45 PM,0,3,0
0,1,0,0,0,9,1,1,1594046383808271020,,0.0,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,4,1,1,1806749731492807138,,,05/01/2023 02:51 PM,0,0,0
1,1,0,0,0,1,1,1,1674190505834982258,0.0,1.0,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,4,1,1,1674190600324262928,0.0,1.0,01/22/2023 09:44 PM,0,0,0
0,1,0,0,0,1,1,1,1674190252431911356,,0.0,01/22/2023 09:46 PM,0,0,0
0,1,1,1,0,0,1,1,1674190467180276528,0.0,0.0,01/22/2023 09:46 PM,0,1,0
0,1,0,0,0,5,1,1,1674190441410472712,,,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,2,1,1,1806749740082741752,,,05/01/2023 02:51 PM,0,0,0
0,1,1,1,0,0,1,1,1674190488655113044,0.0,0.0,01/22/2023 09:47 PM,0,1,0
0,1,0,0,0,2,1,1,1674190419935636188,,0.0,01/22/2023 09:46 PM,0,0,0
0,1,0,0,0,2,1,1,1806749757262611036,,,05/01/2023 02:51 PM,0,0,0
0,1,0,0,0,1,1,1,1695776956940644828,,,01/22/2023 09:45 PM,0,0,0
0,1,1,1,0,2,1,1,1448642162257565290,0.0,0.0,01/22/2023 09:46 PM,0,1,0
0,1,11,11,0,0,1,1,1594046461117682452,0.0,0.0,05/13/2024 03:11 PM,0,11,0
0,1,1,1,0,0,1,1,1674190316856420920,0.0,0.0,01/22/2023 09:47 PM,0,1,0
0,1,0,0,0,1,1,1,1715823791080069664,,,01/22/2023 09:46 PM,0,0,0
0,1,0,0,0,2,1,1,1806753639913046772,,,05/01/2023 03:06 PM,0,0,0
0,1,1,1,0,1,1,1,1674190578849426420,0.0,0.0,01/22/2023 09:47 PM,0,1,0
2,1,0,0,0,7,1,1,1594046452527747848,,0.0,01/22/2023 09:47 PM,0,0,0
0,1,2,2,0,8,1,1,1677249853893908602,0.0,0.0,01/22/2023 09:44 PM,0,2,0
0,1,0,0,0,2,1,1,1677249785174431768,,,01/22/2023 09:45 PM,0,0,0
0,1,1,1,0,1,1,1,1674190136467794156,0.0,0.0,01/22/2023 09:47 PM,0,1,0
0,1,1,1,0,0,1,1,1677249815239202878,0.0,0.0,01/22/2023 09:45 PM,0,1,0
1,1,0,0,0,1,1,1,1674190613209164838,0.0,0.0,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,1,1,1,1674190608914197534,,,01/22/2023 09:46 PM,0,0,0
0,1,0,0,0,1,1,1,1674190299676551694,,,01/22/2023 09:44 PM,0,0,0
0,1,0,0,0,2,1,1,1674190450000407316,,,05/11/2023 11:06 AM,0,0,0
0,1,0,0,0,4,1,1,1806749748672676384,,,05/04/2023 01:12 PM,0,0,0
0,1,0,0,0,1,1,1,1674190514424916874,,,01/22/2023 09:46 PM,0,0,0
0,1,0,0,0,3,1,1,1674190561669557204,,,01/22/2023 09:45 PM,0,0,0
0,1,1,1,0,0,1,1,1674190600324262932,0.0,0.0,01/22/2023 09:47 PM,0,1,0
1,1,0,0,0,2,1,1,1674190557374589898,,0.0,01/22/2023 09:44 PM,0,0,0
0,1,0,0,0,1,1,1,1683527937875852272,,,01/22/2023 09:47 PM,0,0,0
0,1,0,0,0,1,1,1,1674190192302369104,,0.0,01/22/2023 09:45 PM,0,0,0
0,1,1,1,0,0,1,1,1683527974474827792,0.0,0.0,01/22/2023 09:45 PM,0,1,0
0,1,0,0,0,4,1,1,1806749727197839824,,0.0,05/01/2023 02:51 PM,0,0,0
0,1,0,0,0,1,1,1,1674190346921192048,,,01/22/2023 09:44 PM,0,0,0
0,1,0,0,0,2,1,1,1806749744377709064,,,05/01/2023 02:51 PM,0,0,0
0,1,0,0,0,1,1,1,1674190475770211138,,0.0,01/22/2023 09:47 PM,0,0,0
0,1,0,0,0,1,1,1,1695777017650221152,,0.0,01/22/2023 09:46 PM,0,0,0
0,1,4,4,0,0,1,1,1677249789469399068,0.0,0.0,01/22/2023 09:46 PM,0,4,0
0,1,0,0,0,1,1,1,1674190162237597974,,0.0,01/22/2023 09:46 PM,0,0,0
0,1,0,0,0,1,1,1,1674190454295374622,,,01/22/2023 09:44 PM,0,0,0
0,1,0,0,0,1,1,1,1674190411345701574,,0.0,01/22/2023 09:47 PM,0,0,0
0,1,0,0,0,2,1,1,1827484051430132398,,,06/26/2023 11:51 AM,0,0,0
0,1,0,0,0,9,1,1,1571105042230683636,,,01/22/2023 09:44 PM,0,0,0
0,1,0,0,0,2,1,1,1674190638978968662,,,01/22/2023 09:44 PM,0,0,0
0,1,0,0,0,2,1,1,1674190235252042142,,0.0,01/22/2023 09:47 PM,0,0,0
0,1,1,1,0,1,1,1,1674190454295374616,0.0,0.0,01/22/2023 09:47 PM,0,1,0
0,1,2,2,0,0,1,1,1674190432820538108,0.0,0.0,01/22/2023 09:46 PM,0,2,0
1,1,2,2,0,5,1,1,1563698705501259788,0.0,0.0,01/22/2023 09:46 PM,0,2,0
0,1,0,0,0,1,1,1,1683527942170819574,,0.0,01/22/2023 09:44 PM,0,0,0
0,1,0,0,0,2,1,1,1695777014128478334,,0.0,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,2,1,1,1806753639913046782,,,05/01/2023 03:06 PM,0,0,0
0,1,0,0,0,2,1,1,1806749757262611032,,,05/01/2023 02:51 PM,0,0,0
2,1,0,0,0,4,1,1,1674190239547009458,0.0,1.0,01/22/2023 09:44 PM,0,0,0
0,1,1,1,0,0,1,1,1674190338331257442,0.0,0.0,01/22/2023 09:46 PM,0,1,0
0,1,0,0,0,4,1,1,1674190656158837890,,,01/22/2023 09:44 PM,0,0,0
0,1,0,0,0,1,1,1,1695776998116659702,,,01/22/2023 09:46 PM,0,0,0
0,1,0,0,0,2,1,1,1806753661387883394,,,05/01/2023 03:06 PM,0,0,0
0,1,0,0,0,1,1,1,1695776991300383220,,,01/22/2023 09:44 PM,0,0,0
0,1,2,2,0,6,1,1,1594046379513303716,0.0,0.0,01/22/2023 09:44 PM,0,2,0
0,1,0,0,0,2,1,1,1674190656158837886,,,01/22/2023 09:46 PM,0,0,0
0,1,0,0,0,2,1,1,1674190222367140226,,0.0,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,1,1,1,1715846705501012842,,0.0,01/22/2023 09:46 PM,0,0,0
0,1,0,0,0,2,1,1,1806753652797948746,,,05/01/2023 03:06 PM,0,0,0
0,1,0,0,0,4,1,1,1674190256726878660,,0.0,01/22/2023 09:45 PM,0,0,0
1,1,0,0,0,5,1,1,1436495122378528446,0.0,0.0,01/22/2023 09:46 PM,0,0,0
0,1,0,0,0,1,1,1,1674190273906747872,,,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,9,1,1,1594046409578074834,,0.0,01/22/2023 09:44 PM,0,0,0
0,1,0,0,0,1,1,1,1674190273906747868,,,01/22/2023 09:45 PM,0,0,0
0,1,9,9,0,0,1,1,1448642179437434482,0.0,0.0,01/22/2023 09:47 PM,0,9,0
0,1,0,0,0,1,1,1,1695776957520678960,,,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,2,1,1,1715846688321143646,,0.0,01/22/2023 09:47 PM,0,0,0
0,1,0,0,0,1,1,1,1674190574554459112,,,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,1,1,1,1674190359806093956,,0.0,01/22/2023 09:45 PM,0,0,0
0,1,3,3,0,0,1,1,1806753661387883380,0.0,0.0,05/01/2023 03:06 PM,0,3,0
0,1,0,0,0,2,1,1,1806749748672676382,,,05/03/2023 03:55 PM,0,0,0
0,1,0,0,0,2,1,1,1674190312561453616,,0.0,01/22/2023 09:45 PM,0,0,0
0,1,1,1,0,1,1,1,1674190634684001360,0.0,0.0,01/22/2023 09:45 PM,0,1,0
0,1,0,0,0,4,1,1,1806753648502981400,,,05/01/2023 03:06 PM,0,0,0
0,1,1,1,0,3,1,1,1674190557374589902,0.0,0.0,01/22/2023 09:44 PM,0,1,0
0,1,1,1,0,0,1,1,1674190269611780570,0.0,0.0,01/22/2023 09:46 PM,0,1,0
0,1,0,0,0,2,1,1,1674190175122499894,,0.0,01/22/2023 09:46 PM,0,0,0
0,1,0,0,0,2,1,1,1806753644208014090,,,05/01/2023 03:06 PM,0,0,0
0,1,1,1,0,3,1,1,1674190316856420914,0.0,0.0,01/22/2023 09:47 PM,0,1,0
0,1,2,2,0,7,1,1,1593766334653391756,0.0,0.0,01/22/2023 09:46 PM,0,2,0
0,1,0,0,0,2,1,1,1806753657092916056,,,05/01/2023 03:06 PM,0,0,0
0,1,0,0,0,3,1,1,1674190338331257438,,0.0,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,2,1,1,1674190145057728766,,,01/22/2023 09:46 PM,0,0,0
0,1,0,0,0,2,1,1,1674190617504132138,,0.0,01/22/2023 09:45 PM,0,0,0
0,1,2,2,0,7,1,1,1594046422462976738,0.0,4.0,01/22/2023 09:45 PM,0,2,0
0,1,0,0,0,1,1,1,1674190312561453612,,0.0,01/22/2023 09:46 PM,0,0,0
0,1,0,0,0,2,1,1,1674190510129949568,,,01/22/2023 09:46 PM,0,0,0
0,1,0,0,0,1,1,1,1677249828124104788,,0.0,01/22/2023 09:46 PM,0,0,0
0,1,0,0,0,1,1,1,1674190540194720684,,,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,1,1,1,1674190523014851472,,0.0,01/22/2023 09:47 PM,0,0,0
0,1,0,0,0,1,1,1,1715823805474202572,,,01/22/2023 09:47 PM,0,0,0
0,1,5,5,0,1,1,1,1582242319632586320,0.0,0.0,01/22/2023 09:45 PM,0,5,0
0,1,0,0,0,4,1,1,1806749757262611038,,,05/01/2023 02:51 PM,0,0,0
0,1,0,0,0,9,1,1,1606778059648526978,,0.0,01/22/2023 09:46 PM,0,0,0
0,1,0,0,0,1,1,1,1677249858188875900,,0.0,01/22/2023 09:45 PM,0,0,0
0,1,1,1,0,1,1,1,1677249879663712420,0.0,0.0,01/22/2023 09:45 PM,0,1,0
0,1,2,2,0,6,1,1,1806749722902872484,0.0,0.0,05/11/2023 11:08 AM,0,2,0
0,1,0,0,0,1,1,1,1674190467180276534,,,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,1,1,1,1674190596029295624,,0.0,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,4,1,1,1806749748672676380,,,05/01/2023 02:51 PM,0,0,0
0,1,0,0,0,1,1,1,1674190647568903268,,,01/22/2023 09:46 PM,0,0,0
0,1,2,2,0,7,1,1,1594046388103238326,0.0,0.0,01/22/2023 09:46 PM,0,2,0
0,1,1,1,0,0,1,1,1677249866778810506,0.0,0.0,01/22/2023 09:45 PM,0,1,0
0,1,0,0,0,2,1,1,1674190372690995872,0.0,1.0,01/22/2023 09:44 PM,0,0,0
1,1,2,2,0,0,1,1,1806753639913046768,0.0,0.0,05/01/2023 03:06 PM,0,2,0
0,1,0,0,0,2,1,1,1806753631323112142,,,05/01/2023 03:06 PM,0,0,0
0,1,4,4,0,6,1,1,1594041777104953206,0.0,0.0,01/22/2023 09:47 PM,0,4,0
0,1,0,0,0,2,1,1,1715823779704398766,,,01/22/2023 09:45 PM,0,0,0
0,1,1,1,0,1,1,1,1806753648502981420,0.0,0.0,05/01/2023 03:06 PM,0,1,0
0,1,1,1,0,3,1,1,1806749734462876060,0.0,0.0,05/01/2023 02:51 PM,0,1,0
0,1,0,0,0,4,1,1,1806749727197839828,,,05/01/2023 02:51 PM,0,0,0
0,1,0,0,0,6,1,1,1594046379513303720,,0.0,01/22/2023 09:46 PM,0,0,0
0,1,0,0,0,1,1,1,1674190535899753380,,0.0,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,1,1,1,1674190638978968664,,,01/22/2023 09:47 PM,0,0,0
0,1,0,0,0,1,1,1,1677249780879464466,,0.0,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,2,1,1,1806749748672676386,,,05/01/2023 02:51 PM,0,0,0
0,1,0,0,0,10,1,1,1674190213777205626,,0.0,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,1,1,1,1677249836714039386,,,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,1,1,1,1674190299676551698,,,01/22/2023 09:46 PM,0,0,0
1,1,0,0,0,1,1,1,1674190445705440014,0.0,1.0,01/22/2023 09:47 PM,0,0,0
0,1,0,0,0,2,1,1,1674190243841976756,,0.0,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,2,1,1,1806749748672676390,,,05/01/2023 02:51 PM,0,0,0
0,1,0,0,0,1,1,1,1674190471475243832,,,01/22/2023 09:46 PM,0,0,0
0,1,3,3,0,0,1,1,1674190484360145744,0.0,0.0,01/22/2023 09:46 PM,0,3,0
0,1,1,1,0,5,1,1,1674190510129949570,0.0,0.0,01/22/2023 09:45 PM,0,1,0
0,1,1,1,0,0,1,1,1715846704448749936,0.0,0.0,01/22/2023 09:47 PM,0,1,0
0,1,0,0,0,1,1,1,1677249823829137482,,,01/22/2023 09:47 PM,0,0,0
0,1,1,1,0,8,1,1,1436495109493626544,0.0,0.0,05/25/2023 04:30 PM,0,1,0
0,1,0,0,0,2,1,1,1806753665682850718,,,05/01/2023 03:06 PM,0,0,0
0,1,0,0,0,1,1,1,1677249828124104782,,,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,2,1,1,1674190381280930478,,0.0,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,2,1,1,1674190677633674406,,0.0,01/22/2023 09:44 PM,0,0,0
0,1,0,0,0,4,1,1,1827484051430132402,,,06/26/2023 11:51 AM,0,0,0
0,1,0,0,0,1,1,1,1674190591734328322,,,01/22/2023 09:44 PM,0,0,0
0,1,2,2,0,0,1,1,1674190647568903270,0.0,0.0,01/22/2023 09:44 PM,0,2,0
0,1,0,0,0,2,1,1,1806749718607905172,,,05/01/2023 02:51 PM,0,0,0
0,1,0,0,0,1,1,1,1674190587439361024,,0.0,01/22/2023 09:44 PM,0,0,0
0,1,0,0,0,2,1,1,1806749744377709062,,,05/01/2023 02:51 PM,0,0,0
0,1,1,1,0,0,1,1,1674190278201715172,0.0,0.0,01/22/2023 09:46 PM,0,1,0
0,1,0,0,0,1,1,1,1674190643273935970,,,01/22/2023 09:46 PM,0,0,0
0,1,0,0,0,1,1,1,1674190630389034054,,,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,7,1,1,1436495105198659242,0.0,2.0,07/28/2022 03:40 PM,0,0,0
0,1,1,1,0,4,1,1,1827474404723843682,0.0,0.0,06/26/2023 11:14 AM,0,1,0
0,1,0,0,0,1,1,1,1677249875368745110,,,01/22/2023 09:47 PM,0,0,0
1,1,5,5,0,3,1,1,1563698688321392630,0.0,1.0,01/22/2023 09:44 PM,0,5,0
0,1,0,0,0,1,1,1,1674190424230603496,,,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,2,1,1,1674190183712434508,,0.0,01/22/2023 09:44 PM,0,0,0
0,1,0,0,0,2,1,1,1806753639913046770,,,05/01/2023 03:06 PM,0,0,0
0,1,0,0,0,1,1,1,1674190338331257440,,,01/22/2023 09:46 PM,0,0,0
0,1,0,0,0,9,1,1,1695780083082689008,,0.0,01/22/2023 09:46 PM,0,0,0
0,1,1,1,0,0,1,1,1683527942170819570,0.0,0.0,01/22/2023 09:46 PM,0,1,0
1,1,0,0,0,2,1,1,1695777019609488196,,0.0,01/22/2023 09:45 PM,0,0,0
0,1,6,6,0,2,1,1,1571105055115583496,0.0,0.0,01/22/2023 09:44 PM,0,6,0
0,1,0,0,0,2,1,1,1715846691563848024,0.0,1.0,01/22/2023 09:45 PM,0,0,0
0,1,1,1,0,0,1,1,1674190179417467196,0.0,0.0,01/22/2023 09:44 PM,0,1,0
1,1,0,0,0,7,1,1,1594046370923369112,0.0,0.0,04/26/2023 08:05 PM,0,0,0
0,1,1,1,0,7,1,1,1563698701206292480,0.0,0.0,01/22/2023 09:44 PM,0,1,0
0,1,1,1,0,0,1,1,1715823786785102364,0.0,0.0,01/22/2023 09:46 PM,0,1,0
0,1,0,0,0,1,1,1,1715823782490135060,,,01/22/2023 09:47 PM,0,0,0
0,1,0,0,0,4,1,1,1806749727197839814,,,05/04/2023 12:51 PM,0,0,0
0,1,0,0,0,1,1,1,1715846691563848032,,0.0,01/22/2023 09:44 PM,0,0,0
0,1,0,0,0,1,1,1,1673852313397164652,,0.0,01/22/2023 09:47 PM,0,0,0
1,1,0,0,0,0,1,1,1677249785174431770,,0.0,01/22/2023 09:46 PM,0,0,0
0,1,0,0,0,3,1,1,1674190230957074840,,0.0,01/22/2023 09:44 PM,0,0,0
0,1,0,0,0,7,1,1,1806749752967643694,,,05/01/2023 02:51 PM,0,0,0
0,1,0,0,0,2,1,1,1674190424230603490,,0.0,01/22/2023 09:46 PM,0,0,0
0,1,0,0,0,2,1,1,1674190531604786076,,0.0,01/22/2023 09:46 PM,0,0,0
0,1,0,0,0,4,1,1,1806749744377709070,,0.0,05/01/2023 02:51 PM,0,0,0
0,1,1,1,0,1,1,1,1806753657092916052,0.0,0.0,05/03/2023 04:47 PM,0,1,0
0,1,0,0,0,1,1,1,1674190196597336406,,,01/22/2023 09:46 PM,0,0,0
0,1,3,3,0,0,1,1,1695776956346497674,0.0,0.0,01/22/2023 09:46 PM,0,3,0
0,1,1,1,0,1,1,1,1674190664748772498,0.0,0.0,01/22/2023 09:47 PM,0,1,0
0,1,0,0,0,6,1,1,1582242315337619018,0.0,1.0,01/22/2023 09:45 PM,0,0,0
0,1,0,0,0,1,1,1,1674190454295374620,,,01/22/2023 09:46 PM,0,0,0
