num_bikes_disabled,is_renting,num_docks_disabled,num_ebikes_available,is_returning,station_id,num_bikes_available,num_docks_available,is_installed,num_scooters_available,num_scooters_unavailable,timestamp,n_classic,n_electric,n_scooters
0,1,0,0,1,a3a4203a-a135-11e9-9cda-0a87ae2ba916,10,9,1,0.0,0.0,07/05/2024 02:08 AM,10,0,0
1,1,0,5,1,a3a96fd5-a135-11e9-9cda-0a87ae2ba916,10,0,1,0.0,0.0,07/05/2024 02:08 AM,5,5,0
0,1,0,2,1,a3b213af-a135-11e9-9cda-0a87ae2ba916,4,3,1,0.0,0.0,07/05/2024 02:08 AM,2,2,0
0,1,0,6,1,a3ae923d-a135-11e9-9cda-0a87ae2ba916,11,4,1,0.0,0.0,07/05/2024 02:08 AM,5,6,0
0,1,0,2,1,a3a43a25-a135-11e9-9cda-0a87ae2ba916,6,5,1,0.0,0.0,07/05/2024 02:08 AM,4,2,0
1,1,0,3,1,56eccb5b-f4d7-43c5-b554-a6a0a7585e5e,8,6,1,0.0,0.0,07/05/2024 02:08 AM,5,3,0
1,1,0,4,1,1879438378503419960,7,1,1,2.0,0.0,07/05/2024 02:08 AM,3,4,0
1,1,0,2,1,a3ac8dfb-a135-11e9-9cda-0a87ae2ba916,6,8,1,0.0,0.0,07/05/2024 02:08 AM,4,2,0
0,1,0,5,1,a3ae8d13-a135-11e9-9cda-0a87ae2ba916,9,1,1,1.0,0.0,07/05/2024 02:08 AM,4,5,0
2,1,0,0,1,a3a53324-a135-11e9-9cda-0a87ae2ba916,5,48,1,0.0,0.0,07/05/2024 02:08 AM,5,0,0
3,1,0,3,1,1929968520492991056,9,3,1,0.0,0.0,07/05/2024 02:08 AM,6,3,0
0,1,0,3,1,a3ae78ab-a135-11e9-9cda-0a87ae2ba916,8,3,1,0.0,0.0,07/05/2024 02:08 AM,5,3,0
5,1,0,2,1,a3a7faf7-a135-11e9-9cda-0a87ae2ba916,4,6,1,0.0,0.0,07/05/2024 02:08 AM,2,2,0
1,1,0,7,1,a3a9309d-a135-11e9-9cda-0a87ae2ba916,13,1,1,1.0,0.0,07/05/2024 02:08 AM,6,7,0
2,1,0,0,1,2a80f8d9-85dc-4c36-ba07-86d775ffd1ee,4,9,1,0.0,0.0,07/05/2024 02:08 AM,4,0,0
0,1,0,0,1,1863877673940343638,9,6,1,0.0,0.0,07/05/2024 02:08 AM,9,0,0
2,1,0,2,1,a3aacf29-a135-11e9-9cda-0a87ae2ba916,6,18,1,1.0,0.0,07/05/2024 02:08 AM,4,2,0
1,1,1,0,1,1932441496569160306,7,6,1,0.0,0.0,07/05/2024 02:08 AM,7,0,0
6,1,0,5,1,a3a523a6-a135-11e9-9cda-0a87ae2ba916,18,6,1,2.0,0.0,07/05/2024 02:08 AM,13,5,2
4,1,0,2,1,1942494597574009470,6,5,1,0.0,0.0,07/05/2024 02:08 AM,4,2,0
0,1,0,1,1,1962991219412381958,1,10,1,0.0,0.0,07/05/2024 02:08 AM,0,1,0
1,1,0,2,1,a3b35e21-a135-11e9-9cda-0a87ae2ba916,7,7,1,0.0,0.0,07/05/2024 02:08 AM,5,2,0
2,1,0,0,1,97818a9b-0f86-44df-98e6-1bc16812e3d9,3,14,1,0.0,0.0,07/05/2024 02:08 AM,3,0,0
2,1,0,5,1,8759a858-d7eb-4382-b38f-2223c3f9e25d,11,2,1,0.0,0.0,07/05/2024 02:08 AM,6,5,0
5,1,0,3,1,1929537544978749446,7,3,1,0.0,0.0,07/05/2024 02:08 AM,4,3,0
1,1,0,2,1,95185a0d-da45-406a-a892-6b37b0d29fa8,4,10,1,0.0,0.0,07/05/2024 02:08 AM,2,2,0
1,1,0,2,1,a3b27bcf-a135-11e9-9cda-0a87ae2ba916,5,4,1,1.0,0.0,07/05/2024 02:08 AM,3,2,0
0,1,0,3,1,a3aa6e51-a135-11e9-9cda-0a87ae2ba916,14,5,1,0.0,0.0,07/05/2024 02:08 AM,11,3,0
2,1,0,0,1,1884621142190397936,2,11,1,0.0,0.0,07/05/2024 02:08 AM,2,0,0
0,1,0,2,1,a3a640d1-a135-11e9-9cda-0a87ae2ba916,11,15,1,0.0,0.0,07/05/2024 02:08 AM,9,2,0
2,1,0,1,1,532a6e43-6efc-4c87-81a8-c75dfd8e8fde,1,13,1,0.0,0.0,07/05/2024 02:08 AM,0,0,0
1,1,0,2,1,a3ade7de-a135-11e9-9cda-0a87ae2ba916,6,0,1,0.0,0.0,07/05/2024 02:08 AM,4,2,0
5,1,0,0,1,a3aabfe3-a135-11e9-9cda-0a87ae2ba916,6,7,1,1.0,0.0,07/05/2024 02:08 AM,6,0,0
4,1,0,1,1,a3a4b693-a135-11e9-9cda-0a87ae2ba916,9,2,1,8.0,0.0,07/05/2024 02:08 AM,8,1,8
2,1,0,0,1,a3ac4024-a135-11e9-9cda-0a87ae2ba916,9,4,1,0.0,0.0,07/05/2024 02:08 AM,9,0,0
0,1,0,10,1,1861996658372408268,14,0,1,0.0,0.0,07/05/2024 02:08 AM,4,10,0
0,1,0,6,1,1958859390231356014,6,9,1,0.0,0.0,07/05/2024 02:08 AM,0,6,0
2,1,0,1,1,a3a6de38-a135-11e9-9cda-0a87ae2ba916,4,4,1,0.0,0.0,07/05/2024 02:08 AM,3,1,0
0,1,1,8,1,13820eba-039d-4231-9228-005ab0f4e451,11,2,1,1.0,0.0,07/05/2024 02:08 AM,3,8,0
3,1,0,1,1,a3ad3d08-a135-11e9-9cda-0a87ae2ba916,7,5,1,0.0,0.0,07/05/2024 02:08 AM,6,1,0
2,1,0,1,1,a3aa259c-a135-11e9-9cda-0a87ae2ba916,2,11,1,1.0,0.0,07/05/2024 02:08 AM,1,1,0
0,1,0,2,1,a3ad327e-a135-11e9-9cda-0a87ae2ba916,7,2,1,1.0,0.0,07/05/2024 02:08 AM,5,2,1
1,1,0,2,1,1938034793873535334,4,10,1,0.0,0.0,07/05/2024 02:08 AM,2,2,0
1,1,0,5,1,a3b4497a-a135-11e9-9cda-0a87ae2ba916,7,3,1,0.0,0.0,07/05/2024 02:08 AM,2,5,0
2,1,0,1,1,a3a41af5-a135-11e9-9cda-0a87ae2ba916,2,34,1,1.0,0.0,07/05/2024 02:09 AM,1,1,1
3,1,0,1,1,a3a74947-a135-11e9-9cda-0a87ae2ba916,9,3,1,1.0,0.0,07/05/2024 02:09 AM,8,1,1
0,1,0,0,1,1963650659022207484,3,12,1,0.0,0.0,07/05/2024 02:09 AM,3,0,0
1,1,0,2,1,a3a817dc-a135-11e9-9cda-0a87ae2ba916,11,2,1,0.0,0.0,07/05/2024 02:09 AM,9,2,0
1,1,0,0,1,a3a7aa0e-a135-11e9-9cda-0a87ae2ba916,3,7,1,0.0,0.0,07/05/2024 02:09 AM,3,0,0
3,1,0,0,1,1936560098166245516,5,7,1,0.0,0.0,07/05/2024 02:09 AM,5,0,0
4,1,0,0,1,1936560522747919086,6,5,1,0.0,0.0,07/05/2024 02:09 AM,6,0,0
2,1,0,1,1,aea853ed-c70c-4b1b-a7a8-d33869d8d58d,2,11,1,0.0,0.0,07/05/2024 02:09 AM,1,1,0
1,1,0,3,1,a3aa017e-a135-11e9-9cda-0a87ae2ba916,9,1,1,0.0,0.0,07/05/2024 02:08 AM,6,3,0
0,1,0,0,1,a3b2044b-a135-11e9-9cda-0a87ae2ba916,10,1,1,0.0,0.0,07/05/2024 02:08 AM,10,0,0
0,1,0,3,1,a3afcd70-a135-11e9-9cda-0a87ae2ba916,10,5,1,0.0,0.0,07/05/2024 02:08 AM,7,3,0
0,1,0,1,1,d6456ded-180b-4d6e-b020-3aa80bce5c2c,10,5,1,0.0,0.0,07/05/2024 02:08 AM,9,1,0
0,1,0,5,1,a3b024aa-a135-11e9-9cda-0a87ae2ba916,7,7,1,1.0,0.0,07/05/2024 02:08 AM,2,5,0
0,1,0,2,1,a3a84ab4-a135-11e9-9cda-0a87ae2ba916,14,1,1,0.0,0.0,07/05/2024 02:08 AM,12,2,0
0,1,0,0,1,a3b12dfb-a135-11e9-9cda-0a87ae2ba916,7,4,1,0.0,0.0,07/05/2024 02:08 AM,7,0,0
3,1,0,2,1,a3a9892f-a135-11e9-9cda-0a87ae2ba916,3,33,1,0.0,1.0,07/05/2024 02:08 AM,1,2,0
0,1,0,0,1,a3a73ef1-a135-11e9-9cda-0a87ae2ba916,4,11,1,0.0,0.0,07/05/2024 02:09 AM,4,0,0
1,1,0,3,1,a3af40f1-a135-11e9-9cda-0a87ae2ba916,7,6,1,1.0,0.0,07/05/2024 02:09 AM,4,3,0
2,1,0,3,1,a3a53d70-a135-11e9-9cda-0a87ae2ba916,14,0,1,0.0,2.0,07/05/2024 02:09 AM,11,3,0
1,1,0,3,1,a3af8b51-a135-11e9-9cda-0a87ae2ba916,8,6,1,0.0,0.0,07/05/2024 02:09 AM,5,3,0
1,1,0,0,1,a3accb60-a135-11e9-9cda-0a87ae2ba916,7,3,1,0.0,0.0,07/05/2024 02:09 AM,7,0,0
1,1,0,3,1,1936565171921396140,6,4,1,0.0,0.0,07/05/2024 02:09 AM,3,3,0
1,1,0,11,1,a3af368c-a135-11e9-9cda-0a87ae2ba916,13,1,1,0.0,0.0,07/05/2024 02:09 AM,2,11,0
8,1,1,0,1,b8c74f86-2873-4818-88ac-81d9ae374add,4,7,1,0.0,0.0,07/05/2024 02:09 AM,4,0,0
0,1,0,2,1,a3a4b164-a135-11e9-9cda-0a87ae2ba916,5,13,1,9.0,0.0,07/05/2024 02:09 AM,3,2,9
0,0,0,0,0,1958859960485118844,0,0,0,,,01/01/1970 06:00 PM,0,0,0
0,1,0,6,1,1933956482619414962,10,5,1,0.0,0.0,07/05/2024 02:06 AM,4,6,0
1,1,0,6,1,1939172360789937026,12,0,1,2.0,0.0,07/05/2024 02:06 AM,6,6,0
0,1,0,4,1,1945194573870506886,5,10,1,0.0,0.0,07/05/2024 02:06 AM,1,4,0
1,1,0,3,1,1942539875938640858,4,10,1,0.0,0.0,07/05/2024 02:06 AM,1,3,0
1,1,0,1,1,a3a9984a-a135-11e9-9cda-0a87ae2ba916,5,5,1,0.0,0.0,07/05/2024 02:07 AM,4,1,0
0,1,0,2,1,a3afe1dc-a135-11e9-9cda-0a87ae2ba916,3,8,1,0.0,0.0,07/05/2024 02:07 AM,1,2,0
1,1,0,3,1,a3aff10c-a135-11e9-9cda-0a87ae2ba916,5,5,1,0.0,0.0,07/05/2024 02:07 AM,2,3,0
2,1,0,0,1,a3b39bb0-a135-11e9-9cda-0a87ae2ba916,2,5,1,1.0,1.0,07/05/2024 02:07 AM,2,0,1
0,1,0,0,1,1965903932548317228,0,15,1,,,07/05/2024 02:07 AM,0,0,0
0,1,0,2,1,a3a701b8-a135-11e9-9cda-0a87ae2ba916,14,1,1,0.0,0.0,07/05/2024 02:07 AM,12,2,0
3,1,0,0,1,1869786699581020630,7,5,1,0.0,0.0,07/05/2024 02:07 AM,7,0,0
3,1,0,5,1,1936552997477483122,11,1,1,0.0,0.0,07/05/2024 02:07 AM,6,5,0
1,1,0,13,1,a3a840a6-a135-11e9-9cda-0a87ae2ba916,16,6,1,0.0,0.0,07/05/2024 02:07 AM,3,13,0
0,1,0,3,1,a3a95669-a135-11e9-9cda-0a87ae2ba916,5,15,1,6.0,1.0,07/05/2024 02:07 AM,2,3,0
0,1,0,4,1,4c57c316-82a8-4b9d-a16c-ae7922a2057a,14,1,1,0.0,0.0,07/05/2024 02:07 AM,10,4,0
3,1,0,0,1,a2aa2a53-3439-459b-9345-c21435e99a72,3,9,1,0.0,0.0,07/05/2024 02:07 AM,3,0,0
0,1,0,1,1,a3a767b1-a135-11e9-9cda-0a87ae2ba916,7,7,1,0.0,0.0,07/05/2024 02:07 AM,6,1,0
1,1,0,2,1,cefa52d6-b185-4969-89a6-20eb65f5c294,5,9,1,0.0,0.0,07/05/2024 02:07 AM,3,2,0
3,1,0,3,1,a3a639f5-a135-11e9-9cda-0a87ae2ba916,6,1,1,1.0,0.0,07/05/2024 02:07 AM,3,3,1
0,1,0,1,1,a3a5428e-a135-11e9-9cda-0a87ae2ba916,6,27,1,1.0,0.0,07/05/2024 02:07 AM,5,1,1
0,1,0,0,1,a3a51e6e-a135-11e9-9cda-0a87ae2ba916,4,11,1,0.0,0.0,07/05/2024 02:07 AM,4,0,0
1,1,0,1,1,1931403472863201974,11,3,1,0.0,0.0,07/05/2024 02:07 AM,10,1,0
1,1,0,2,1,a3a9b6e9-a135-11e9-9cda-0a87ae2ba916,6,3,1,5.0,0.0,07/05/2024 02:07 AM,4,2,5
0,1,0,0,1,a3a4a202-a135-11e9-9cda-0a87ae2ba916,19,8,1,0.0,0.0,07/05/2024 02:07 AM,19,0,0
2,1,0,1,1,a3a60a65-a135-11e9-9cda-0a87ae2ba916,4,11,1,2.0,0.0,07/05/2024 02:07 AM,3,1,2
0,1,0,5,1,a3aaa17b-a135-11e9-9cda-0a87ae2ba916,12,5,1,2.0,0.0,07/05/2024 02:07 AM,7,5,0
1,1,0,2,1,a3afebff-a135-11e9-9cda-0a87ae2ba916,2,8,1,0.0,0.0,07/05/2024 02:07 AM,0,2,0
0,1,0,2,1,a5a5cb39-a6ee-45bc-96a0-6455ae111bad,5,10,1,0.0,0.0,07/05/2024 02:07 AM,3,2,0
1,1,0,0,1,a3a40088-a135-11e9-9cda-0a87ae2ba916,5,13,1,4.0,0.0,07/05/2024 02:07 AM,5,0,4
1,1,0,6,1,a3a3fb5d-a135-11e9-9cda-0a87ae2ba916,6,2,1,6.0,0.0,07/05/2024 02:07 AM,0,6,6
0,1,0,2,1,a3a940a2-a135-11e9-9cda-0a87ae2ba916,7,8,1,1.0,0.0,07/05/2024 02:07 AM,5,2,0
4,1,0,2,1,a3af7c0e-a135-11e9-9cda-0a87ae2ba916,11,0,1,0.0,0.0,07/05/2024 02:07 AM,9,2,0
0,1,0,0,1,a3a3c696-a135-11e9-9cda-0a87ae2ba916,1,14,1,0.0,0.0,07/05/2024 02:07 AM,1,0,0
5,1,0,3,1,a3ac1bc9-a135-11e9-9cda-0a87ae2ba916,3,6,1,0.0,1.0,07/05/2024 02:07 AM,0,3,0
5,1,0,0,1,1879439877447006990,3,7,1,0.0,0.0,07/05/2024 02:07 AM,3,0,0
0,1,0,1,1,a3a87b3f-a135-11e9-9cda-0a87ae2ba916,9,5,1,0.0,0.0,07/05/2024 02:07 AM,8,1,0
3,1,0,1,1,a3afa9dc-a135-11e9-9cda-0a87ae2ba916,7,3,1,2.0,0.0,07/05/2024 02:07 AM,6,1,0
0,1,0,0,1,a3acf4eb-a135-11e9-9cda-0a87ae2ba916,3,8,1,0.0,0.0,07/05/2024 02:07 AM,3,0,0
0,1,0,8,1,a3ae6e48-a135-11e9-9cda-0a87ae2ba916,9,2,1,0.0,0.0,07/05/2024 02:08 AM,1,8,0
1,1,0,4,1,a3a56ae5-a135-11e9-9cda-0a87ae2ba916,5,11,1,1.0,0.0,07/05/2024 02:08 AM,1,4,1
0,1,0,2,1,a3b0b801-a135-11e9-9cda-0a87ae2ba916,3,3,1,5.0,0.0,07/05/2024 02:08 AM,1,2,0
1,1,0,2,1,a3a7d782-a135-11e9-9cda-0a87ae2ba916,16,7,1,3.0,0.0,07/05/2024 02:08 AM,14,2,3
1,1,0,9,1,a3aa1623-a135-11e9-9cda-0a87ae2ba916,17,1,1,0.0,0.0,07/05/2024 02:08 AM,8,9,0
1,1,0,7,1,a3ac54af-a135-11e9-9cda-0a87ae2ba916,14,3,1,5.0,0.0,07/05/2024 02:08 AM,7,7,5
2,1,0,0,1,a3a4881d-a135-11e9-9cda-0a87ae2ba916,1,10,1,2.0,0.0,07/05/2024 02:08 AM,1,0,2
3,1,0,2,1,b09832de-1c8e-4b92-bd72-bd98dc80b92c,9,3,1,0.0,0.0,07/05/2024 02:08 AM,7,2,0
0,1,0,1,1,a3adc3f6-a135-11e9-9cda-0a87ae2ba916,6,4,1,1.0,0.0,07/05/2024 02:08 AM,5,1,0
3,1,0,0,1,a3a9fc75-a135-11e9-9cda-0a87ae2ba916,1,6,1,9.0,0.0,07/05/2024 02:08 AM,1,0,9
1,1,0,0,1,a3b2af02-a135-11e9-9cda-0a87ae2ba916,8,2,1,0.0,0.0,07/05/2024 02:08 AM,8,0,0
0,1,0,0,1,a3aa640c-a135-11e9-9cda-0a87ae2ba916,14,4,1,0.0,1.0,07/05/2024 02:08 AM,14,0,0
6,1,0,0,1,a3a79fdc-a135-11e9-9cda-0a87ae2ba916,22,2,1,1.0,1.0,07/05/2024 02:08 AM,22,0,1
1,1,0,2,1,1885794833713023406,7,5,1,0.0,0.0,07/05/2024 02:08 AM,5,2,0
0,1,0,6,1,1859027847673133268,9,2,1,0.0,0.0,07/05/2024 02:08 AM,3,6,0
1,1,0,0,1,1945194351261708978,0,14,1,0.0,0.0,07/05/2024 02:08 AM,0,0,0
2,1,0,0,1,a3a5fb0d-a135-11e9-9cda-0a87ae2ba916,6,3,1,3.0,0.0,07/05/2024 02:08 AM,6,0,3
0,1,0,2,1,a3a9cafa-a135-11e9-9cda-0a87ae2ba916,8,7,1,0.0,0.0,07/05/2024 02:08 AM,6,2,0
0,1,0,4,1,a3aa3adf-a135-11e9-9cda-0a87ae2ba916,22,1,1,0.0,0.0,07/05/2024 02:08 AM,18,4,0
2,1,0,5,1,a3afdcbf-a135-11e9-9cda-0a87ae2ba916,12,1,1,1.0,0.0,07/05/2024 02:08 AM,7,4,0
0,1,0,4,1,a3a6002c-a135-11e9-9cda-0a87ae2ba916,7,7,1,1.0,0.0,07/05/2024 02:08 AM,3,4,1
1,1,0,5,1,a3a7b41d-a135-11e9-9cda-0a87ae2ba916,13,1,1,0.0,0.0,07/05/2024 02:08 AM,8,5,0
1,1,0,1,1,1954768541828039308,11,3,1,0.0,0.0,07/05/2024 02:08 AM,10,1,0
0,1,0,5,1,a3a710c5-a135-11e9-9cda-0a87ae2ba916,12,3,1,0.0,0.0,07/05/2024 02:08 AM,7,5,0
2,1,0,3,1,bbb67562-1f82-4dfa-a532-231ddc35444e,12,1,1,0.0,0.0,07/05/2024 02:08 AM,9,3,0
0,1,0,0,1,a3b2a4ca-a135-11e9-9cda-0a87ae2ba916,1,10,1,0.0,0.0,07/05/2024 02:08 AM,1,0,0
3,1,0,11,1,a3adaf6b-a135-11e9-9cda-0a87ae2ba916,13,3,1,0.0,0.0,07/05/2024 02:08 AM,2,11,0
0,1,0,1,1,a3affb22-a135-11e9-9cda-0a87ae2ba916,17,2,1,0.0,0.0,07/05/2024 02:08 AM,16,1,0
1,1,0,1,1,1890602768178733256,5,9,1,0.0,0.0,07/05/2024 02:08 AM,4,1,0
0,1,0,1,1,a3a93622-a135-11e9-9cda-0a87ae2ba916,13,1,1,1.0,0.0,07/05/2024 02:08 AM,12,1,0
0,1,0,3,1,a3a80a1e-a135-11e9-9cda-0a87ae2ba916,15,5,1,2.0,1.0,07/05/2024 02:08 AM,12,3,0
1,1,0,1,1,1927730149429352986,7,6,1,1.0,0.0,07/05/2024 02:08 AM,6,1,0
3,1,0,7,1,59019cbc-47d4-4743-afb2-e71e9767df0c,10,2,1,0.0,0.0,07/05/2024 02:08 AM,3,7,0
1,1,0,0,1,a3b3a0c8-a135-11e9-9cda-0a87ae2ba916,2,6,1,1.0,0.0,07/05/2024 02:08 AM,2,0,1
0,1,0,0,1,a3a9df3a-a135-11e9-9cda-0a87ae2ba916,3,11,1,0.0,0.0,07/05/2024 02:08 AM,3,0,0
0,1,0,3,1,a3ac6f28-a135-11e9-9cda-0a87ae2ba916,6,2,1,11.0,0.0,07/05/2024 02:08 AM,3,3,11
0,1,0,3,1,a3aa4a58-a135-11e9-9cda-0a87ae2ba916,18,1,1,0.0,0.0,07/05/2024 02:08 AM,15,3,0
3,1,0,1,1,a3a4739d-a135-11e9-9cda-0a87ae2ba916,1,6,1,17.0,1.0,07/05/2024 02:08 AM,0,1,16
0,0,43,0,0,a3b36d8a-a135-11e9-9cda-0a87ae2ba916,0,0,1,,,07/05/2024 02:08 AM,0,0,0
2,1,0,5,1,a3a762a1-a135-11e9-9cda-0a87ae2ba916,5,4,1,0.0,0.0,07/05/2024 02:08 AM,0,5,0
1,1,0,2,1,1929516918167933834,8,2,1,0.0,0.0,07/05/2024 02:09 AM,6,2,0
3,1,0,5,1,1859717767703464460,7,5,1,0.0,0.0,07/05/2024 02:09 AM,2,5,0
0,1,0,0,1,a3b2767f-a135-11e9-9cda-0a87ae2ba916,7,4,1,0.0,0.0,07/05/2024 02:09 AM,7,0,0
1,1,0,1,1,1866822399451882164,5,9,1,0.0,0.0,07/05/2024 02:08 AM,4,1,0
1,1,0,3,1,a3a790cc-a135-11e9-9cda-0a87ae2ba916,12,15,1,0.0,1.0,07/05/2024 02:08 AM,9,3,0
0,1,0,0,1,a3b1ca28-a135-11e9-9cda-0a87ae2ba916,4,7,1,0.0,0.0,07/05/2024 02:08 AM,4,0,0
8,1,0,3,1,a3a9607f-a135-11e9-9cda-0a87ae2ba916,21,2,1,0.0,0.0,07/05/2024 02:08 AM,18,3,0
0,1,0,1,1,a3a634dd-a135-11e9-9cda-0a87ae2ba916,9,6,1,1.0,0.0,07/05/2024 02:08 AM,8,0,1
1,1,0,2,1,a3b2fbb6-a135-11e9-9cda-0a87ae2ba916,4,10,1,0.0,0.0,07/05/2024 02:08 AM,2,2,0
1,1,0,2,1,03a1610c-3ba0-4b85-b512-bc26791cb7ee,10,4,1,0.0,0.0,07/05/2024 02:08 AM,8,2,0
0,1,0,3,1,a3aa1b5b-a135-11e9-9cda-0a87ae2ba916,7,8,1,0.0,0.0,07/05/2024 02:09 AM,4,3,0
2,1,0,0,1,a3ac0fff-a135-11e9-9cda-0a87ae2ba916,12,4,1,1.0,0.0,07/05/2024 02:08 AM,12,0,0
0,1,0,4,1,1887668523852444498,9,2,1,0.0,0.0,07/05/2024 02:07 AM,5,4,0
2,1,0,0,1,a3b2f15e-a135-11e9-9cda-0a87ae2ba916,12,1,1,0.0,0.0,07/05/2024 02:07 AM,12,0,0
1,1,0,0,1,a3a6d884-a135-11e9-9cda-0a87ae2ba916,1,13,1,0.0,0.0,07/05/2024 02:07 AM,1,0,0
0,1,0,0,1,a3b4590f-a135-11e9-9cda-0a87ae2ba916,5,6,1,0.0,0.0,07/05/2024 02:07 AM,5,0,0
0,1,0,2,1,a3a6ed98-a135-11e9-9cda-0a87ae2ba916,2,13,1,0.0,0.0,07/05/2024 02:07 AM,0,2,0
0,1,0,1,1,a3aafccb-a135-11e9-9cda-0a87ae2ba916,13,0,1,2.0,0.0,07/05/2024 02:07 AM,12,1,0
0,1,0,3,1,a3a7e69e-a135-11e9-9cda-0a87ae2ba916,7,2,1,1.0,0.0,07/05/2024 02:07 AM,4,3,0
1,1,0,0,1,a3aaed81-a135-11e9-9cda-0a87ae2ba916,0,17,1,0.0,0.0,07/05/2024 02:07 AM,0,0,0
4,1,0,1,1,a3a93b6d-a135-11e9-9cda-0a87ae2ba916,5,6,1,0.0,0.0,07/05/2024 02:07 AM,4,1,0
1,1,0,0,1,a3b44eba-a135-11e9-9cda-0a87ae2ba916,5,1,1,0.0,0.0,07/05/2024 02:07 AM,5,0,0
4,1,0,3,1,a3ae737f-a135-11e9-9cda-0a87ae2ba916,4,7,1,0.0,0.0,07/05/2024 02:07 AM,1,3,0
1,1,0,4,1,a3b0b291-a135-11e9-9cda-0a87ae2ba916,9,5,1,0.0,0.0,07/05/2024 02:07 AM,5,4,0
0,1,0,5,1,1955583912707186772,7,6,1,2.0,0.0,07/05/2024 02:07 AM,2,5,0
0,1,0,0,1,a3a3cbac-a135-11e9-9cda-0a87ae2ba916,11,5,1,7.0,0.0,07/05/2024 02:07 AM,11,0,7
2,1,1,9,1,a3aab0b6-a135-11e9-9cda-0a87ae2ba916,14,0,1,0.0,2.0,07/05/2024 02:07 AM,5,9,0
2,1,0,0,1,a3b4963f-a135-11e9-9cda-0a87ae2ba916,11,2,1,0.0,0.0,07/05/2024 02:07 AM,11,0,0
4,1,0,4,1,1936582699682930930,7,4,1,0.0,0.0,07/05/2024 02:07 AM,3,4,0
2,1,0,0,1,1859718111300847802,6,7,1,0.0,0.0,07/05/2024 02:07 AM,6,0,0
0,1,0,0,1,a3a95b7a-a135-11e9-9cda-0a87ae2ba916,7,8,1,0.0,0.0,07/05/2024 02:07 AM,7,0,0
0,1,0,0,1,1962566552401003212,0,15,1,,,07/05/2024 02:07 AM,0,0,0
1,1,0,0,1,a3b1330c-a135-11e9-9cda-0a87ae2ba916,3,1,1,6.0,0.0,07/05/2024 02:07 AM,3,0,0
0,1,0,3,1,a3b0fff9-a135-11e9-9cda-0a87ae2ba916,7,4,1,0.0,0.0,07/05/2024 02:07 AM,4,3,0
1,1,0,0,1,a3ad47f8-a135-11e9-9cda-0a87ae2ba916,1,9,1,0.0,0.0,07/05/2024 02:07 AM,1,0,0
0,1,0,3,1,1927347094828755902,7,8,1,0.0,0.0,07/05/2024 02:07 AM,4,3,0
3,1,0,0,1,1934289745311123692,10,2,1,0.0,0.0,07/05/2024 02:07 AM,10,0,0
2,1,0,1,1,a3ad1900-a135-11e9-9cda-0a87ae2ba916,9,1,1,2.0,1.0,07/05/2024 02:07 AM,8,1,2
0,1,0,3,1,a3a5bf01-a135-11e9-9cda-0a87ae2ba916,10,13,1,0.0,0.0,07/05/2024 02:08 AM,7,3,0
0,1,0,0,1,a3a80f32-a135-11e9-9cda-0a87ae2ba916,8,10,1,1.0,0.0,07/05/2024 02:08 AM,8,0,0
0,1,0,2,1,a3a58495-a135-11e9-9cda-0a87ae2ba916,5,21,1,0.0,1.0,07/05/2024 02:08 AM,3,2,0
4,1,0,0,1,1952605912741636714,2,9,1,0.0,0.0,07/05/2024 02:08 AM,2,0,0
1,1,0,1,1,a3aae870-a135-11e9-9cda-0a87ae2ba916,6,8,1,0.0,0.0,07/05/2024 02:08 AM,5,1,0
2,1,0,0,1,a3a83698-a135-11e9-9cda-0a87ae2ba916,8,7,1,0.0,2.0,07/05/2024 02:08 AM,8,0,0
2,1,0,0,1,a3acb6f3-a135-11e9-9cda-0a87ae2ba916,6,7,1,0.0,0.0,07/05/2024 02:08 AM,6,0,0
1,1,0,8,1,a3b029be-a135-11e9-9cda-0a87ae2ba916,11,7,1,0.0,0.0,07/05/2024 02:08 AM,3,8,0
0,1,0,3,1,a3b01578-a135-11e9-9cda-0a87ae2ba916,18,0,1,1.0,0.0,07/05/2024 02:08 AM,15,3,0
0,1,0,1,1,a3a42fa7-a135-11e9-9cda-0a87ae2ba916,9,6,1,0.0,0.0,07/05/2024 02:08 AM,8,1,0
1,1,0,1,1,a3a99346-a135-11e9-9cda-0a87ae2ba916,4,6,1,0.0,0.0,07/05/2024 02:08 AM,3,1,0
1,1,0,5,1,a3a70bbd-a135-11e9-9cda-0a87ae2ba916,14,2,1,0.0,2.0,07/05/2024 02:08 AM,9,5,0
0,1,0,0,1,1957713517347478034,11,11,1,0.0,1.0,07/05/2024 02:08 AM,11,0,0
0,1,0,7,1,a3a845b0-a135-11e9-9cda-0a87ae2ba916,10,12,1,1.0,0.0,07/05/2024 02:08 AM,3,7,0
3,1,0,1,1,a3ad09b2-a135-11e9-9cda-0a87ae2ba916,1,7,1,0.0,0.0,07/05/2024 02:08 AM,0,1,0
4,1,0,2,1,a3a4a71e-a135-11e9-9cda-0a87ae2ba916,9,10,1,0.0,0.0,07/05/2024 02:08 AM,7,2,0
0,1,0,0,1,a3a715ce-a135-11e9-9cda-0a87ae2ba916,5,3,1,6.0,1.0,07/05/2024 02:08 AM,5,0,6
0,1,0,0,1,a3ae687f-a135-11e9-9cda-0a87ae2ba916,5,6,1,0.0,0.0,07/05/2024 02:08 AM,5,0,0
